time,D_u,D_v,D_w,D_q,D_r,desired_x,x,desired_y,y,desired_z,z,l_error,beta_error,alpha_error,tau_{u},tau_{q},tau_{r}
94.9,2.7784361143851046,1.0462998526060363,1.3784439159690514,-2.0697162439668677,10.456066343137273,98.91714954370595,98.67084726309564,14.676427567637726,15.764369962968722,-28.725,-28.59533054269455,0.12298603604420433,-0.0365921665415543,0.10657068302554723,-7.818196713924408,16.3753941655159,29.993128776550293
95.0,4.187166186222711,1.1020046459171422,1.6598432729839305,-1.010129005359445,11.715236915141023,98.93905289502953,98.68835177103736,14.528035387985133,15.618018516998175,-28.75,-28.605883289545837,0.12768962987877575,-0.04222979780877063,0.07985775803583316,35.661301016807556,15.726159512996674,-18.475082516670227
95.1,5.560540556143208,1.1549170013229184,1.9317076409306198,0.005718308489434776,12.744840831830604,98.96073363352585,98.70365468200407,14.379610520259071,15.455333524201343,-28.775,-28.61824779404294,0.11706795791416647,-0.0491510566001458,0.1041992150735438,-23.700444400310516,20.391075313091278,28.57075333595276
95.2,6.878440741716864,1.2059966543546954,2.192204478609841,0.9612836878673874,13.517942239765475,98.98219171041325,98.72267523634994,14.23115329841538,15.313372259221097,-28.8,-28.629583775755982,0.1258722702523778,-0.048638257380231094,0.07110038862580752,66.48004055023193,28.60245108604431,-21.598339080810547
95.3,8.121455322303275,1.2561415589931229,2.4395810198232932,1.8418282286366212,14.012968067817512,99.00342707741106,98.74345357477516,14.082664056482772,15.135419872281624,-28.825,-28.645584852409254,0.09912275245128743,-0.04350927711558528,0.09359114041290925,-28.111782670021057,12.777675688266754,24.23943132162094
95.4,9.271177360239152,1.306166171738003,2.6721780741482406,2.6347236965116316,14.214227337511582,99.02443968673971,98.76685127957057,13.934143128561976,14.981387882316273,-28.85,-28.660519080538315,0.09497779914200954,-0.057583919989471405,0.058901088898270275,29.30077314376831,35.481977462768555,-9.730734676122665
95.5,10.310483227297096,1.3567815959979868,2.888443102481971,3.3297144908711727,14.112304666083123,99.04522949112084,98.78916985721804,13.785590848825043,14.81284584903551,-28.875,-28.67790157329977,0.07687843389100513,-0.039526667483114016,0.0472387924347663,25.525155663490295,5.9147752821445465,-28.630197048187256
95.6,11.223788129590957,1.408577917783183,3.086942458249284,3.9191287265748085,13.704318787896728,99.06579644377739,98.82480918928499,13.637007551514497,14.636340010614518,-28.9,-28.700119355038343,0.04723086894388562,-0.05457187592494079,0.07474139034429492,-63.855111598968506,48.33382070064545,39.48076367378235
95.7,11.997274140261519,1.4620090264651828,3.266372691903625,4.398034132798851,12.994039833223596,99.08614049843374,98.85625541422073,13.48839357094271,14.501839741268986,-28.925,-28.716734411733654,0.05985605029576768,-0.0319514048793932,0.04671535517854826,15.222249925136566,-1.878025196492672,-8.879594504833221
95.8,12.619087142729619,1.5173801726875409,3.4255708239582736,4.7643355304179895,11.991862160970467,99.10626160931577,98.88238889067914,13.339749241491102,14.35746812322093,-28.95,-28.737283963871555,0.06354070368997267,-0.042223683755195945,0.02278101478822406,14.326909184455872,29.514187574386597,-12.571130692958832
95.9,13.079499744173118,1.574838470024966,3.563523500196018,5.018811774545936,10.714632677470819,99.12615973115099,98.90753460072526,13.191074897609283,14.204649639857418,-28.975,-28.759624915396547,0.05901705975163063,-0.025078427903960303,0.017497047150688286,-6.672686338424683,6.965772062540054,-18.18515658378601
96.0,13.371037924065083,1.634366498413119,3.679374951850681,5.165091215982628,9.185337718747542,99.14583481916864,98.94075099599296,13.042370873814555,14.058450859222303,-29.0,-28.782811900543205,0.05907911971685054,-0.04128083759355642,0.02692575985554042,-14.110797643661499,45.027756690979004,23.444916307926178
96.1,13.488569920117923,1.6957791164608267,3.7724336933625775,5.2095659232038285,7.432654660271426,99.16528682909977,98.97219797997366,12.893637504690862,13.920114213647604,-29.025,-28.80393515942141,0.06761762884824507,-0.022704328272875055,-0.013295249239591212,55.47151565551758,27.5998055934906,-44.017767906188965
96.2,13.429356607304774,1.7587235373048773,3.842177900695467,5.161246093434999,5.490377378908425,99.18451571717738,99.00514889857999,12.74487512488818,13.748848380806558,-29.05,-28.83268253151653,0.04276633831417964,-0.019762578901016296,0.00019363406048773123,-52.16662883758545,11.5805983543396,23.317135870456696
96.3,13.193063378158563,1.8226826694868747,3.888259424083103,5.031557245561228,3.396727461818797,99.20352144013646,99.03712547516477,12.596084069121884,13.61151105411796,-29.075,-28.85704578462365,0.05180018017558741,-0.020221238696458255,-0.04123381657777892,54.53238487243652,38.672953844070435,-40.532323718070984
